gene_id	type	motif_min_rank	min_motif_rank	min_q_val	min_enr_fold	min_pi_value	gene_name	description	ath_gene_id	ath_alias	gene_name_figs	Expressed gene	Gene description_DE	P value_DE	Avg_log2(FC)_DE	pct.1_DE	pct.2_DE	Adjusted P value_DE	Cluster_DE
Zm00001d021196	TG						Zm00001d021196	DEAD-box ATP-dependent RNA helicase 7	AT5G62190	PRH75	Zm00001d021196 (PRH75)	True	DEAD-box ATP-dependent RNA helicase 7	0.0	-0.413968810219214	0.102	0.14800000000000002	0.003146	MCs
Zm00001d021721	TG						vacuolar proton pump8	V-type proton ATPase subunit H	AT3G42050		vacuolar proton pump8	True							
Zm00001d027801	TG						Zm00001d027801	DNA topoisomerase 3-alpha	AT5G63920	TOP3A	Zm00001d027801 (TOP3A)	True							
Zm00001d032894	TG						Zm00001d032894	Protein RRP6-like 2	AT5G35910		Zm00001d032894	True							
Zm00001d035901	TG						Zm00001d035901	60S ribosomal protein L9-1	AT1G33120		Zm00001d035901	True							
Zm00001d037613	TG						Zm00001d037613		AT2G02730		Zm00001d037613	True							
Zm00001d052585	TG						Zm00001d052585	Dirigent protein			Zm00001d052585	True							
Zm00001d000137	TG						small kernel9	Putative pentatricopeptide repeat-containing protein  mitochondrial			small kernel9	True							
Zm00001d001990	TG						Zm00001d001990				Zm00001d001990	True							
Zm00001d005824	TG						Zm00001d005824	Guanine nucleotide-binding protein subunit gamma 3	AT5G20635	AGG3	Zm00001d005824 (AGG3)	True							
Zm00001d007157	TG						Zm00001d007157		AT3G16660		Zm00001d007157	True							
Zm00001d011630	TG						Zm00001d011630	Nonspecific lipid-transfer protein AKCS9			Zm00001d011630	True							
Zm00001d012897	TG						Zm00001d012897	Clathrin heavy chain 2	AT3G08530	CHC2	Zm00001d012897 (CHC2)	True							
Zm00001d013419	TG						Zm00001d013419	RNA-binding (RRM/RBD/RNP motifs) family protein	AT4G17720		Zm00001d013419	True							
Zm00001d014459	TG						Zm00001d014459	cytochrome P450 family 77 subfamily B polypeptide 1	AT1G11600	CYP77B1	Zm00001d014459 (CYP77B1)	True							
Zm00001d015410	TG						SBP-transcription factor 12	Squamosa promoter-binding-like protein 2	AT5G43270	SPL2	SBP-transcription factor 12 (SPL2)	True							
Zm00001d016855	TG						Zm00001d016855	Chloride channel	AT5G49890	CLC-C	Zm00001d016855 (CLC-C)	True	Chloride channel  	0.0	-0.610013127642575	0.20600000000000002	0.305	0.0	MCs
Zm00001d018197	TG						pyrophosphate-energized proton pump1	Soluble inorganic pyrophosphatase 6 chloroplastic	AT5G09650	PPa6	pyrophosphate-energized proton pump1 (PPa6)	True	Soluble inorganic pyrophosphatase 6 chloroplastic	0.0	0.5535517045330111	0.157	0.06	0.0	MCs
Zm00001d018962	TG						Zm00001d018962	Whole genome shotgun sequence of line PN40024 scaffold_179.assembly12x (Fragment)	AT3G22970		Zm00001d018962	True							
Zm00001d021054	TG						Zm00001d021054	TITAN-like protein	AT4G24900	TTL	Zm00001d021054 (TTL)	True							
Zm00001d021261	TG						Zm00001d021261	Chloroplast sensor kinase chloroplastic	AT1G67840	CSK	Zm00001d021261 (CSK)	True							
Zm00001d025652	TG						indole-3-glycerolphosphate synthase2	Indole-3-glycerol phosphate synthase chloroplastic	AT5G48220		indole-3-glycerolphosphate synthase2	True							
Zm00001d029038	TG						Zm00001d029038	HAD superfamily subfamily IIIB acid phosphatase	AT2G38600		Zm00001d029038	True							
Zm00001d030967	TG						Zm00001d030967	Ureidoglycolate hydrolase	AT5G43600	UAH	Zm00001d030967 (UAH)	True	Ureidoglycolate hydrolase	0.0	1.1607064177834399	0.302	0.067	0.0	MCs
Zm00001d034180	TG						Zm00001d034180	seven transmembrane domain protein	AT1G47640		Zm00001d034180	True							
Zm00001d039313	TG						OVATE-transcription factor 13	Transcription repressor OFP8	AT2G18500	OFP7	OVATE-transcription factor 13 (OFP7)	True							
Zm00001d040842	TG						12-oxo-phytodienoic acid reductase6	12-oxo-phytodienoic acid reductase6	AT1G76680	OPR1	12-oxo-phytodienoic acid reductase6 (OPR1)	True	 12-oxo-phytodienoic acid reductase6	0.0	0.388450052491086	0.105	0.051	0.0	MCs
Zm00001d046574	TG						Zm00001d046574				Zm00001d046574	True							
Zm00001d048059	TG						NAC-transcription factor 102	NAC domain-containing protein 8	AT5G16610		NAC-transcription factor 102	True							
Zm00001d050324	TG						Zm00001d050324				Zm00001d050324	True							
Zm00001d050498	TG						Zm00001d050498	multipolar spindle 1	AT5G57880	PRD2	Zm00001d050498 (PRD2)	True							
Zm00001d052472	TG						Zm00001d052472	2-isopropylmalate synthase B	AT1G74040	MAML-3	Zm00001d052472 (MAML-3)	True							
Zm00001d052735	TG						Zm00001d052735	Plant UBX domain-containing protein 8	AT4G11740	SAY1	Zm00001d052735 (SAY1)	True							
Zm00001d002244	TG						Zm00001d002244	Polyadenylate-binding protein RBP45C	AT1G11650	RBP45B	Zm00001d002244 (RBP45B)	True							
Zm00001d003259	TG						Zm00001d003259	Galactose oxidase/kelch repeat superfamily protein	AT5G50310		Zm00001d003259	True							
Zm00001d003685	TG						Zm00001d003685	COP9 signalosome complex subunit 8	AT4G14110	FUS7	Zm00001d003685 (FUS7)	True							
Zm00001d004203	TG						Zm00001d004203	Flowering promoting factor-like 1	AT5G24860	FPF1	Zm00001d004203 (FPF1)	True							
Zm00001d004785	TG						Zm00001d004785	Protein TPLATE	AT3G01780	TPLATE	Zm00001d004785 (TPLATE)	True							
Zm00001d005276	TG						polyA binding protein2	Polyadenylate-binding protein 2	AT1G49760	PABP8	polyA binding protein2 (PABP8)	True							
Zm00001d005502	TG						Zm00001d005502	Protein SMG7	AT5G19400	SMG7	Zm00001d005502 (SMG7)	True							
Zm00001d008619	TG						triose phosphate isomerase3	triose phosphate isomerase3	AT3G55440	TPI	triose phosphate isomerase3 (TPI)	True							
Zm00001d008624	TG						Zm00001d008624	HSP20-like chaperones superfamily protein	AT2G37570	SLT1	Zm00001d008624 (SLT1)	True							
Zm00001d010770	TG						Zm00001d010770	Inner membrane protein oxaA	AT1G28240		Zm00001d010770	True							
Zm00001d011631	TG						reticulon-like1	Reticulon-like protein B9	AT4G11220	RTNLB2	reticulon-like1 (RTNLB2)	True							
Zm00001d012525	TG						Zm00001d012525	Protein MOR1	AT2G35630	MOR1	Zm00001d012525 (MOR1)	True							
Zm00001d012543	TG						Zm00001d012543				Zm00001d012543	True							
Zm00001d013540	TG						ubiquitin-protein ligase4	E3 ubiquitin-protein ligase UPL7	AT3G53090	UPL7	ubiquitin-protein ligase4 (UPL7)	True							
Zm00001d014488	TG						Zm00001d014488	50S ribosomal protein L24 chloroplastic	AT5G54600	SVR8	Zm00001d014488 (SVR8)	True							
Zm00001d015125	TG						Zm00001d015125	PRA1 family protein H	AT4G27540	PRA1.H	Zm00001d015125 (PRA1.H)	True							
Zm00001d016956	TG						Zm00001d016956				Zm00001d016956	True	nan	0.0	1.0409945868254	0.389	0.177	0.0	MCs
Zm00001d017983	TG						Zm00001d017983	formin homologue 4	AT1G70140	FH8	Zm00001d017983 (FH8)	True							
Zm00001d018838	TG						Zm00001d018838		AT1G62780		Zm00001d018838	True							
Zm00001d019561	TG						Zm00001d019561	SUPPRESSOR OF ABI3-5	AT3G54230	SUA	Zm00001d019561 (SUA)	True							
Zm00001d020052	TG						Zm00001d020052	GDP-mannose transporter GONST4	AT5G19980	GONST4	Zm00001d020052 (GONST4)	True							
Zm00001d020087	TG						NUDIX domain hydrolase1	NUDIX domain hydrolase1	AT5G19460	NUDT20	NUDIX domain hydrolase1 (NUDT20)	True							
Zm00001d020536	TG						Zm00001d020536	Eukaryotic aspartyl protease family protein	AT1G79720		Zm00001d020536	True							
Zm00001d021972	TG						Zm00001d021972	Phospholipid-transporting ATPase 2	AT5G44240	ALA2	Zm00001d021972 (ALA2)	True							
Zm00001d023698	TG						diphosphonucleotide phosphatase1	diphosphonucleotide phosphatase1	AT5G63980	SUPO1	diphosphonucleotide phosphatase1 (SUPO1)	True							
Zm00001d023897	TG						Zm00001d023897	VIN3-like protein 1	AT3G24440	VRN5	Zm00001d023897 (VRN5)	True							
Zm00001d023962	TG						chromatin complex subunit A	PHD finger protein ALFIN-LIKE 6	AT1G14510	AtAL7	chromatin complex subunit A (AtAL7)	True							
Zm00001d026156	TG						Zm00001d026156	Putative glycerol-3-phosphate transporter 1	AT3G47420	PS3	Zm00001d026156 (PS3)	True							
Zm00001d027694	TG						Zm00001d027694	Solanesyl diphosphate synthase 2 chloroplastic	AT1G17050	SPS2	Zm00001d027694 (SPS2)	True							
Zm00001d028661	TG						Zm00001d028661	RNA binding protein	AT2G37510		Zm00001d028661	True							
Zm00001d030032	TG						PLATZ-transcription factor 3	PLATZ transcription factor family protein	AT4G17900		PLATZ-transcription factor 3	True							
Zm00001d030234	TG						Zm00001d030234	Protein NRT1/ PTR FAMILY 8.3	AT2G02040	PTR2-B	Zm00001d030234 (PTR2-B)	True							
Zm00001d031132	TG						Zm00001d031132	Copper transport protein ATX1	AT1G66240	ATX1	Zm00001d031132 (ATX1)	True							
Zm00001d032261	TG						vestigial glume1	Cyclopropane-fatty-acyl-phospholipid synthase	AT3G23530		vestigial glume1	True							
Zm00001d032396	TG						Zm00001d032396	SAM-dependent methyltransferase	AT2G26680		Zm00001d032396	True							
Zm00001d032470	TG						Zm00001d032470	Zinc finger CCCH domain-containing protein 20	AT3G51120		Zm00001d032470	True							
Zm00001d032637	TG						myosin3	myosin1	AT1G50360	VIIIA	myosin3 (VIIIA)	True							
Zm00001d033641	TG						Zm00001d033641		AT1G44770		Zm00001d033641	True							
Zm00001d033957	TG						bHLH-transcription factor 103	Helix-loop-helix DNA-binding domain containing protein	AT1G62290		bHLH-transcription factor 103	True	Helix-loop-helix DNA-binding domain containing protein  	0.0	0.748802257401987	0.321	0.191	0.0	MCs
Zm00001d035657	TG						Zm00001d035657	Putative E3 ubiquitin-protein ligase XBAT31	AT2G28840	XBAT31	Zm00001d035657 (XBAT31)	True							
Zm00001d035887	TG						Zm00001d035887	Rho GTPase activation protein (RhoGAP) with PH domain	AT4G24580	REN1	Zm00001d035887 (REN1)	True							
Zm00001d036917	TG						argonaute10b	argonaute10b	AT5G43810	ZLL	argonaute10b (ZLL)	True							
Zm00001d038084	TG						Zm00001d038084	50S ribosomal protein L1 chloroplastic	AT3G63490	PRPL1	Zm00001d038084 (PRPL1)	True	nan	0.0	0.325240120238302	0.124	0.056	0.0	MCs
Zm00001d038865	TG						Zm00001d038865	60S ribosomal protein L28-1	AT2G19730		Zm00001d038865	True							
Zm00001d039589	TG						gigantea2	gigantea2	AT1G22770	GI	gigantea2 (GI)	True							
Zm00001d040126	TG						Zm00001d040126				Zm00001d040126	True							
Zm00001d042397	TG						Zm00001d042397	ABC transporter B family member 26 chloroplastic	AT1G70610	TAP1	Zm00001d042397 (TAP1)	True	ABC transporter B family member 26 chloroplastic	0.0	0.5871540428085279	0.324	0.2	0.0	MCs
Zm00001d043109	TG						Zm00001d043109	Probable ADP-ribosylation factor GTPase-activating protein AGD14	AT1G08680	ZIGA4	Zm00001d043109 (ZIGA4)	True							
Zm00001d044078	TG						Zm00001d044078	Little protein 1	AT3G03341		Zm00001d044078	True							
Zm00001d044138	TG						siroheme uroporphyrinogen methyltransferase1	siroheme uroporphyrinogen methyltransferase1	AT5G40850	UPM1	siroheme uroporphyrinogen methyltransferase1 (UPM1)	True							
Zm00001d046616	TG						Zm00001d046616	Protein kinase superfamily protein	AT4G32250		Zm00001d046616	True							
Zm00001d046629	TG						Zm00001d046629	Protein TIC 21 chloroplastic	AT2G15290	TIC21	Zm00001d046629 (TIC21)	True							
Zm00001d046902	TG						Zm00001d046902				Zm00001d046902	True							
Zm00001d047738	TG						Zm00001d047738	Protein PMR5	AT5G58600	TBL44	Zm00001d047738 (TBL44)	True							
Zm00001d047998	TG						Zm00001d047998	Squalene monooxygenase	AT1G58440	XF1	Zm00001d047998 (XF1)	True	Squalene monooxygenase  	0.0	-0.7738163061008829	0.028	0.109	0.0	MCs
Zm00001d048711	TG						Zm00001d048711	Hydroquinone glucosyltransferase	AT1G01420	UGT72B3	Zm00001d048711 (UGT72B3)	True							
Zm00001d050355	TG						Zm00001d050355	Probable inactive receptor kinase	AT1G48480	RKL1	Zm00001d050355 (RKL1)	True							
Zm00001d051009	TG						Zm00001d051009	Got1/Sft2-like vescicle transport protein family	AT1G05785		Zm00001d051009	True							
Zm00001d051475	TG						Zm00001d051475	OSJNBa0088A01.13 protein;  protein	AT5G56550	OXS3	Zm00001d051475 (OXS3)	True							
Zm00001d051754	TG						aldehyde dehydrogenase2	aldehyde dehydrogenase2	AT3G48000	ALDH2B4	aldehyde dehydrogenase2 (ALDH2B4)	True							
Zm00001d051838	TG						Zm00001d051838	Zinc finger C-x8-C-x5-C-x3-H type family protein	AT2G02160		Zm00001d051838	True							
Zm00001d002065	TG						maize insect resistance3	maize insect resistance3	AT1G47128	RD21A	maize insect resistance3 (RD21A)	True	 maize insect resistance3	0.0	0.4765793985824111	0.557	0.44	0.0	MCs
Zm00001d002153	TG						Zm00001d002153	Heterogeneous nuclear ribonucleoprotein U-like protein 1	AT5G42090		Zm00001d002153	True							
Zm00001d003014	TG						Zm00001d003014	Small nuclear ribonucleoprotein family protein	AT3G62840		Zm00001d003014	True							
Zm00001d005894	TG						Zm00001d005894	Leucine-rich repeat (LRR) family protein	AT3G19230		Zm00001d005894	True							
Zm00001d006019	TG						Zm00001d006019	OTU domain-containing protein	AT3G57810		Zm00001d006019	True							
Zm00001d006629	TG						mTERF-domain protein8	Mitochondrial transcription termination factor family protein	AT5G64950		mTERF-domain protein8	True							
Zm00001d007076	TG						Zm00001d007076	Glycosyltransferase family 61 protein	AT3G10320		Zm00001d007076	True							
Zm00001d007228	TG						Zm00001d007228	Omega-3 fatty acid desaturase	AT3G11170	FADD	Zm00001d007228 (FADD)	True							
Zm00001d007422	TG						Zm00001d007422	aminopeptidase P1	AT4G36760	ATAPP1	Zm00001d007422 (ATAPP1)	True							
Zm00001d008242	TG						Zm00001d008242	Mitochondrial import receptor subunit TOM40-1	AT1G50400		Zm00001d008242	True							
Zm00001d010039	TG						Zm00001d010039	Cellulase containing protein			Zm00001d010039	True							
Zm00001d011595	TG						Zm00001d011595	Two pore calcium channel protein 1	AT4G03560	TPC1	Zm00001d011595 (TPC1)	True	Two pore calcium channel protein 1	0.0	0.5216880842742879	0.17800000000000002	0.069	0.0	MCs
Zm00001d012247	TG						Zm00001d012247	Serine hydroxymethyltransferase 7	AT1G36370	SHM7	Zm00001d012247 (SHM7)	True							
Zm00001d013520	TG						clavata3/esr-related5	clavata3/esr-related5			clavata3/esr-related5	True							
Zm00001d014952	TG						Zm00001d014952	Probable receptor-like protein kinase	AT1G33260		Zm00001d014952	True							
Zm00001d016824	TG						Zm00001d016824	methyltransferases;nucleic acid binding	AT3G26410	TRM11	Zm00001d016824 (TRM11)	True							
Zm00001d016916	TG						Zm00001d016916	Nucleotide-sugar transporter/ sugar porter	AT5G65000		Zm00001d016916	True							
Zm00001d018255	TG						CCAAT-HAP2-transcription factor 213	Nuclear transcription factor Y subunit A-3	AT1G54160	NFYA5	CCAAT-HAP2-transcription factor 213 (NFYA5)	True							
Zm00001d018470	TG						Zm00001d018470	Carboxyl-terminal-processing peptidase 2 chloroplastic	AT4G17740		Zm00001d018470	True							
Zm00001d019298	TG						Zm00001d019298	Vesicle-associated membrane protein 724	AT2G32670	VAMP725	Zm00001d019298 (VAMP725)	True							
Zm00001d019699	TG						Zm00001d019699	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	AT3G29760		Zm00001d019699	True							
Zm00001d020414	TG						Zm00001d020414	Putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1C	AT1G71010	FAB1C	Zm00001d020414 (FAB1C)	True							
Zm00001d022122	TG						Zm00001d022122	Probable GTP diphosphokinase RSH2 chloroplastic	AT3G14050	RSH2	Zm00001d022122 (RSH2)	True	Probable GTP diphosphokinase RSH2 chloroplastic	0.0	-0.815919487396483	0.11699999999999999	0.262	0.0	MCs
Zm00001d024787	TG						Zm00001d024787	RNA-binding protein 8A	AT1G51510	Y14	Zm00001d024787 (Y14)	True							
Zm00001d026475	TG						Zm00001d026475	Peptidyl-tRNA hydrolase II (PTH2) family protein	AT5G16870		Zm00001d026475	True							
Zm00001d026695	TG						Zm00001d026695	Protein NRT1/ PTR FAMILY 5.10	AT1G22540		Zm00001d026695	True	Protein NRT1/ PTR FAMILY 5.10	0.0	-0.501823894340925	0.16399999999999998	0.246	0.0	MCs
Zm00001d027472	TG						callose synthase1	Callose synthase 3	AT5G13000	GSL12	callose synthase1 (GSL12)	True	Callose synthase 3	0.0	-2.56446519324432	0.316	0.794	0.0	MCs
Zm00001d027474	TG						Zm00001d027474	Callose synthase 3	AT5G13000	GSL12	Zm00001d027474 (GSL12)	True							
Zm00001d028143	TG						Zm00001d028143	COP9 signalosome complex subunit 4	AT5G42970	FUS8	Zm00001d028143 (FUS8)	True							
Zm00001d028160	TG						semi-rolled leaf5	CASP-like protein 2B2	AT2G35760		semi-rolled leaf5	True							
Zm00001d028603	TG						GRAS-transcription factor 67	GRAS transcription factor	AT2G37650		GRAS-transcription factor 67	True							
Zm00001d028968	TG						Zm00001d028968	Chaperone protein dnaJ 20 chloroplastic	AT4G13830	J20	Zm00001d028968 (J20)	True							
Zm00001d030955	TG						calcineurin B-like11	calcineurin B-like11	AT4G26570	CBL3	calcineurin B-like11 (CBL3)	True							
Zm00001d031254	TG						Zm00001d031254	Monofunctional riboflavin biosynthesis protein RIBA 3 chloroplastic	AT5G64300	RIBA1	Zm00001d031254 (RIBA1)	True							
Zm00001d032926	TG						chlorophyllase2	chlorophyllase2	AT5G43860	CLH2	chlorophyllase2 (CLH2)	True							
Zm00001d033981	TG						ATP sulfurylase1	ATP sulfurylase1	AT4G14680	APS3	ATP sulfurylase1 (APS3)	True							
Zm00001d035898	TG						Zm00001d035898	Site-determining protein	AT5G24020	MIND	Zm00001d035898 (MIND)	True							
Zm00001d037604	TG						ethylene receptor homolog3	Ethylene response sensor 1	AT1G66340	ETR1	ethylene receptor homolog3 (ETR1)	True							
Zm00001d038012	TG						Zm00001d038012	DUF538 family protein	AT3G08890		Zm00001d038012	True							
Zm00001d038038	TG						Zm00001d038038	Protein LURP-one-related 7	AT2G30270		Zm00001d038038	True							
Zm00001d039072	TG						Zm00001d039072	Protein SUPPRESSOR OF PHYA-105 1	AT4G11110	SPA2	Zm00001d039072 (SPA2)	True							
Zm00001d040571	TG						SBP-transcription factor 24	Squamosa promoter-binding-like protein 8	AT2G47070	SPL1	SBP-transcription factor 24 (SPL1)	True							
Zm00001d040606	TG						Zm00001d040606	Galactose oxidase/kelch repeat superfamily protein	AT3G05420	AtACBP4	Zm00001d040606 (AtACBP4)	True							
Zm00001d040720	TG						Zm00001d040720	Polyketide cyclase/dehydrase and lipid transport superfamily protein	AT1G02475		Zm00001d040720	True							
Zm00001d041437	TG						IQ-domain 8	IQ-domain 19	AT1G01110	IQD18	IQ-domain 8 (IQD18)	True							
Zm00001d041647	TG						Zm00001d041647	Auxilin-related protein 1	AT4G12770		Zm00001d041647	True							
Zm00001d042450	TG						Zm00001d042450	tetratricopeptide repeat (TPR)-containing protein	AT5G63200		Zm00001d042450	True							
Zm00001d042872	TG						Zm00001d042872	CASP-like protein 14	AT3G53850		Zm00001d042872	True							
Zm00001d043166	TG						Zm00001d043166	UDP-glycosyltransferase 87A1	AT2G30140	UGT87A2	Zm00001d043166 (UGT87A2)	True							
Zm00001d043592	TG						Zm00001d043592	SPA1-related 3	AT1G53090	SPA4	Zm00001d043592 (SPA4)	True	SPA1-related 3	0.0	1.30365342297051	0.36200000000000004	0.093	0.0	MCs
Zm00001d044069	TG						sparse inflorescence1	sparse inflorescence1	AT4G32540	YUC1	sparse inflorescence1 (YUC1)	True							
Zm00001d046148	TG						Zm00001d046148	Putative RING zinc finger domain superfamily protein	AT5G06490		Zm00001d046148	True							
Zm00001d046404	TG						Zm00001d046404		AT1G80180		Zm00001d046404	True							
Zm00001d047020	TG						Zm00001d047020	ADP-ribosylation factor GTPase-activating protein AGD10	AT4G17890	AGD8	Zm00001d047020 (AGD8)	True							
